3	bed_0/HG00122.bed.gz	3	173522849	173522939	3	173524168	173524318	paired
3	bed_0/HG00122.bed.gz	3	173522873	173522939	3	173524105	173524255	paired
3	bed_0/HG00122.bed.gz	3	173522881	173522939	3	173524242	173524392	paired
17	bed_0/HG00252.bed.gz	3	173522743	173522893	3	173524099	173524249	paired
17	bed_0/HG00252.bed.gz	3	173522749	173522899	3	173524136	173524286	paired
17	bed_0/HG00252.bed.gz	3	173522779	173522929	3	173524172	173524322	paired
17	bed_0/HG00252.bed.gz	3	173522790	173522940	3	173524180	173524330	paired
17	bed_0/HG00252.bed.gz	3	173522849	173522939	3	173524115	173524265	paired
17	bed_0/HG00252.bed.gz	3	173522867	173522939	3	173524381	173524531	paired
17	bed_0/HG00252.bed.gz	3	173522869	173522939	3	173524253	173524403	paired
17	bed_0/HG00252.bed.gz	3	173522873	173522939	3	173524095	173524245	paired
17	bed_0/HG00252.bed.gz	3	173522874	173522939	3	173524283	173524433	paired
17	bed_0/HG00252.bed.gz	3	173522878	173522939	3	173524178	173524328	paired
17	bed_0/HG00252.bed.gz	3	173522883	173522939	3	173524126	173524276	paired
17	bed_0/HG00252.bed.gz	3	173522883	173522939	3	173524142	173524292	paired
17	bed_0/HG00252.bed.gz	3	173522888	173522939	3	173524237	173524387	paired
31	bed_0/HG00267.bed.gz	3	173522705	173522855	3	173524093	173524240	paired
31	bed_0/HG00267.bed.gz	3	173522725	173522875	3	173524093	173524239	paired
31	bed_0/HG00267.bed.gz	3	173522761	173522911	3	173524169	173524319	paired
31	bed_0/HG00267.bed.gz	3	173522844	173522939	3	173524107	173524257	paired
31	bed_0/HG00267.bed.gz	3	173522862	173522939	3	173524152	173524302	paired
31	bed_0/HG00267.bed.gz	3	173522897	173522939	3	173524102	173524252	paired
46	bed_0/HG00321.bed.gz	3	173522699	173522849	3	173524140	173524290	paired
46	bed_0/HG00321.bed.gz	3	173522762	173522912	3	173524139	173524289	paired
46	bed_0/HG00321.bed.gz	3	173522790	173522940	3	173524195	173524345	paired
46	bed_0/HG00321.bed.gz	3	173522802	173522939	3	173524096	173524246	paired
46	bed_0/HG00321.bed.gz	3	173522811	173522939	3	173524211	173524361	paired
46	bed_0/HG00321.bed.gz	3	173522827	173522939	3	173524185	173524335	paired
46	bed_0/HG00321.bed.gz	3	173522863	173522939	3	173524282	173524432	paired
46	bed_0/HG00321.bed.gz	3	173522865	173522939	3	173524117	173524267	paired
46	bed_0/HG00321.bed.gz	3	173522866	173522939	3	173524379	173524529	paired
46	bed_0/HG00321.bed.gz	3	173522869	173522939	3	173524097	173524247	paired
46	bed_0/HG00321.bed.gz	3	173522870	173522939	3	173524256	173524406	paired
46	bed_0/HG00321.bed.gz	3	173522872	173522939	3	173524184	173524334	paired
46	bed_0/HG00321.bed.gz	3	173522875	173522939	3	173524154	173524304	paired
46	bed_0/HG00321.bed.gz	3	173522882	173522939	3	173524239	173524389	paired
46	bed_0/HG00321.bed.gz	3	173522888	173522939	3	173524166	173524316	paired
46	bed_0/HG00321.bed.gz	3	173522891	173522939	3	173524204	173524354	paired
46	bed_0/HG00321.bed.gz	3	173522892	173522939	3	173524508	173524658	paired
49	bed_0/HG00328.bed.gz	3	173522761	173522911	3	173524142	173524292	paired
49	bed_0/HG00328.bed.gz	3	173522837	173522938	3	173524177	173524327	paired
49	bed_0/HG00328.bed.gz	3	173522848	173522939	3	173524099	173524249	paired
50	bed_0/HG00335.bed.gz	3	173522743	173522893	3	173524148	173524298	paired
50	bed_0/HG00335.bed.gz	3	173522758	173522908	3	173524101	173524251	paired
50	bed_0/HG00335.bed.gz	3	173522823	173522939	3	173524199	173524349	paired
50	bed_0/HG00335.bed.gz	3	173522856	173522939	3	173524145	173524295	paired
50	bed_0/HG00335.bed.gz	3	173522893	173522933	3	173524115	173524257	paired
78	bed_0/HG00372.bed.gz	3	173522743	173522893	3	173524116	173524266	paired
78	bed_0/HG00372.bed.gz	3	173522780	173522930	3	173524092	173524242	paired
78	bed_0/HG00372.bed.gz	3	173522801	173522939	3	173524093	173524241	paired
78	bed_0/HG00372.bed.gz	3	173522818	173522939	3	173524172	173524322	paired
78	bed_0/HG00372.bed.gz	3	173522829	173522939	3	173524158	173524308	paired
78	bed_0/HG00372.bed.gz	3	173522889	173522939	3	173524462	173524612	paired
78	bed_0/HG00372.bed.gz	3	173522891	173522939	3	173524135	173524285	paired
78	bed_0/HG00372.bed.gz	3	173522899	173522939	3	173524179	173524329	paired
161	bed_0/NA18908.bed.gz	3	173522336	173522486	3	173524120	173524270	paired
161	bed_0/NA18908.bed.gz	3	173522385	173522535	3	173524219	173524369	paired
161	bed_0/NA18908.bed.gz	3	173522453	173522603	3	173524254	173524404	paired
161	bed_0/NA18908.bed.gz	3	173522486	173522635	3	173524426	173524576	paired
161	bed_0/NA18908.bed.gz	3	173522519	173522668	3	173524234	173524384	paired
161	bed_0/NA18908.bed.gz	3	173522538	173522687	3	173524292	173524442	paired
161	bed_0/NA18908.bed.gz	3	173522551	173522700	3	173524408	173524558	paired
161	bed_0/NA18908.bed.gz	3	173522568	173522717	3	173524258	173524408	paired
248	bed_0/NA19755.bed.gz	3	173522778	173522928	3	173524278	173524428	paired
249	bed_0/NA19756.bed.gz	3	173522851	173522939	3	173524154	173524304	paired
254	bed_0/NA20753.bed.gz	3	173522734	173522884	3	173524093	173524238	paired
254	bed_0/NA20753.bed.gz	3	173522777	173522927	3	173524179	173524329	paired
254	bed_0/NA20753.bed.gz	3	173522837	173522939	3	173524163	173524313	paired
254	bed_0/NA20753.bed.gz	3	173522867	173522939	3	173524232	173524382	paired
258	bed_0/NA20757.bed.gz	3	173522646	173522733	3	173524139	173524252	paired
258	bed_0/NA20757.bed.gz	3	173522662	173522721	3	173524154	173524304	paired
258	bed_0/NA20757.bed.gz	3	173522795	173522943	3	173524159	173524309	paired
258	bed_0/NA20757.bed.gz	3	173522864	173522939	3	173524118	173524268	paired
258	bed_0/NA20757.bed.gz	3	173522890	173522939	3	173524274	173524424	paired
267	bed_0/NA20766.bed.gz	3	173522672	173522749	3	173524108	173524258	paired
267	bed_0/NA20766.bed.gz	3	173522750	173522900	3	173524127	173524277	paired
267	bed_0/NA20766.bed.gz	3	173522766	173522916	3	173524180	173524330	paired
267	bed_0/NA20766.bed.gz	3	173522777	173522927	3	173524093	173524240	paired
267	bed_0/NA20766.bed.gz	3	173522847	173522939	3	173524384	173524534	paired
267	bed_0/NA20766.bed.gz	3	173522855	173522939	3	173524214	173524364	paired
267	bed_0/NA20766.bed.gz	3	173522859	173522939	3	173524311	173524461	paired
267	bed_0/NA20766.bed.gz	3	173522860	173522939	3	173524172	173524322	paired
267	bed_0/NA20766.bed.gz	3	173522863	173522939	3	173524166	173524316	paired
267	bed_0/NA20766.bed.gz	3	173522879	173522939	3	173524272	173524422	paired
272	bed_0/NA20771.bed.gz	3	173522702	173522852	3	173524094	173524244	paired
272	bed_0/NA20771.bed.gz	3	173522762	173522912	3	173524166	173524316	paired
272	bed_0/NA20771.bed.gz	3	173522776	173522926	3	173524127	173524277	paired
272	bed_0/NA20771.bed.gz	3	173522819	173522939	3	173524133	173524283	paired
272	bed_0/NA20771.bed.gz	3	173522841	173522939	3	173524355	173524505	paired
272	bed_0/NA20771.bed.gz	3	173522848	173522939	3	173524122	173524272	paired
272	bed_0/NA20771.bed.gz	3	173522887	173522939	3	173524106	173524256	paired
272	bed_0/NA20771.bed.gz	3	173522898	173522939	3	173524205	173524355	paired
283	bed_0/NA20792.bed.gz	3	173522771	173522921	3	173524101	173524251	paired
283	bed_0/NA20792.bed.gz	3	173522783	173522933	3	173524103	173524253	paired
283	bed_0/NA20792.bed.gz	3	173522795	173522943	3	173524093	173524241	paired
283	bed_0/NA20792.bed.gz	3	173522795	173522943	3	173524219	173524369	paired
283	bed_0/NA20792.bed.gz	3	173522817	173522939	3	173524098	173524248	paired
283	bed_0/NA20792.bed.gz	3	173522888	173522939	3	173524128	173524278	paired
283	bed_0/NA20792.bed.gz	3	173522895	173522939	3	173524145	173524295	paired
283	bed_0/NA20792.bed.gz	3	173522901	173522939	3	173524149	173524299	paired
295	bed_0/NA20806.bed.gz	3	173522744	173522894	3	173524129	173524279	paired
295	bed_0/NA20806.bed.gz	3	173522770	173522920	3	173524225	173524375	paired
295	bed_0/NA20806.bed.gz	3	173522830	173522939	3	173524258	173524408	paired
302	bed_0/NA20813.bed.gz	3	173522826	173522939	3	173524143	173524293	paired
302	bed_0/NA20813.bed.gz	3	173522857	173522939	3	173524208	173524358	paired
302	bed_0/NA20813.bed.gz	3	173522870	173522939	3	173524106	173524256	paired
302	bed_0/NA20813.bed.gz	3	173522871	173522939	3	173524148	173524298	paired
302	bed_0/NA20813.bed.gz	3	173522873	173522939	3	173524146	173524296	paired
302	bed_0/NA20813.bed.gz	3	173522888	173522938	3	173524121	173524271	paired
308	bed_0/NA20822.bed.gz	3	173522764	173522914	3	173524202	173524352	paired
308	bed_0/NA20822.bed.gz	3	173522779	173522929	3	173524294	173524444	paired
308	bed_0/NA20822.bed.gz	3	173522784	173522934	3	173524151	173524301	paired
308	bed_0/NA20822.bed.gz	3	173522829	173522939	3	173524093	173524243	paired
308	bed_0/NA20822.bed.gz	3	173522839	173522939	3	173524093	173524240	paired
308	bed_0/NA20822.bed.gz	3	173522839	173522939	3	173524173	173524294	paired
308	bed_0/NA20822.bed.gz	3	173522871	173522939	3	173524167	173524317	paired
2	bed_1/NA06994.bed.gz	3	173522870	173522939	3	173524124	173524274	paired
2	bed_1/NA06994.bed.gz	3	173522871	173522939	3	173524125	173524275	paired
2	bed_1/NA06994.bed.gz	3	173522878	173522939	3	173524101	173524251	paired
22	bed_1/NA11932.bed.gz	3	173522722	173522872	3	173524257	173524407	paired
22	bed_1/NA11932.bed.gz	3	173522723	173522873	3	173524144	173524294	paired
22	bed_1/NA11932.bed.gz	3	173522739	173522889	3	173524093	173524239	paired
22	bed_1/NA11932.bed.gz	3	173522782	173522932	3	173524167	173524317	paired
22	bed_1/NA11932.bed.gz	3	173522825	173522939	3	173524253	173524403	paired
22	bed_1/NA11932.bed.gz	3	173522835	173522939	3	173524172	173524316	paired
22	bed_1/NA11932.bed.gz	3	173522839	173522939	3	173524223	173524373	paired
22	bed_1/NA11932.bed.gz	3	173522845	173522939	3	173524172	173524311	paired
22	bed_1/NA11932.bed.gz	3	173522876	173522939	3	173524230	173524380	paired
29	bed_1/NA12005.bed.gz	3	173522685	173522792	3	173524178	173524281	paired
29	bed_1/NA12005.bed.gz	3	173522745	173522895	3	173524099	173524249	paired
29	bed_1/NA12005.bed.gz	3	173522779	173522929	3	173524250	173524400	paired
29	bed_1/NA12005.bed.gz	3	173522789	173522939	3	173524171	173524321	paired
29	bed_1/NA12005.bed.gz	3	173522814	173522939	3	173524103	173524253	paired
29	bed_1/NA12005.bed.gz	3	173522815	173522939	3	173524166	173524316	paired
29	bed_1/NA12005.bed.gz	3	173522861	173522934	3	173524164	173524314	paired
35	bed_1/NA12144.bed.gz	3	173522764	173522914	3	173524140	173524290	paired
35	bed_1/NA12144.bed.gz	3	173522777	173522927	3	173524114	173524264	paired
35	bed_1/NA12144.bed.gz	3	173522812	173522938	3	173524093	173524240	paired
35	bed_1/NA12144.bed.gz	3	173522824	173522939	3	173524245	173524395	paired
35	bed_1/NA12144.bed.gz	3	173522867	173522937	3	173524207	173524357	paired
35	bed_1/NA12144.bed.gz	3	173522878	173522939	3	173524277	173524427	paired
35	bed_1/NA12144.bed.gz	3	173522879	173522939	3	173524164	173524314	paired
35	bed_1/NA12144.bed.gz	3	173522882	173522935	3	173524096	173524246	paired
35	bed_1/NA12144.bed.gz	3	173522891	173522939	3	173524324	173524474	paired
57	bed_1/NA12815.bed.gz	3	173522736	173522886	3	173524135	173524285	paired
57	bed_1/NA12815.bed.gz	3	173522771	173522921	3	173524134	173524284	paired
57	bed_1/NA12815.bed.gz	3	173522805	173522939	3	173524111	173524261	paired
57	bed_1/NA12815.bed.gz	3	173522830	173522939	3	173524094	173524244	paired
110	bed_1/NA18574.bed.gz	3	173522762	173522912	3	173524153	173524303	paired
110	bed_1/NA18574.bed.gz	3	173522818	173522935	3	173524244	173524394	paired
110	bed_1/NA18574.bed.gz	3	173522891	173522939	3	173524237	173524387	paired
248	bed_1/NA20317.bed.gz	3	173522705	173522855	3	173524226	173524376	paired
248	bed_1/NA20317.bed.gz	3	173522719	173522869	3	173524104	173524254	paired
248	bed_1/NA20317.bed.gz	3	173522776	173522926	3	173524227	173524377	paired
248	bed_1/NA20317.bed.gz	3	173522778	173522928	3	173524161	173524311	paired
248	bed_1/NA20317.bed.gz	3	173522799	173522939	3	173524121	173524271	paired
248	bed_1/NA20317.bed.gz	3	173522820	173522939	3	173524323	173524473	paired
248	bed_1/NA20317.bed.gz	3	173522855	173522939	3	173524104	173524254	paired
248	bed_1/NA20317.bed.gz	3	173522862	173522939	3	173524155	173524305	paired
248	bed_1/NA20317.bed.gz	3	173522893	173522939	3	173524181	173524331	paired
248	bed_1/NA20317.bed.gz	3	173522899	173522939	3	173524296	173524446	paired
264	bed_1/NA20852.bed.gz	3	173522813	173522939	3	173524169	173524319	paired
264	bed_1/NA20852.bed.gz	3	173522864	173522939	3	173524146	173524296	paired
292	bed_1/NA20894.bed.gz	3	173522737	173522887	3	173524327	173524477	paired
292	bed_1/NA20894.bed.gz	3	173522751	173522901	3	173524284	173524434	paired
292	bed_1/NA20894.bed.gz	3	173522823	173522939	3	173524114	173524264	paired
292	bed_1/NA20894.bed.gz	3	173522849	173522939	3	173524097	173524247	paired
292	bed_1/NA20894.bed.gz	3	173522860	173522939	3	173524093	173524241	paired
300	bed_1/NA20903.bed.gz	3	173522757	173522907	3	173524118	173524268	paired
300	bed_1/NA20903.bed.gz	3	173522826	173522939	3	173524121	173524271	paired
300	bed_1/NA20903.bed.gz	3	173522844	173522939	3	173524238	173524388	paired
300	bed_1/NA20903.bed.gz	3	173522853	173522939	3	173524169	173524319	paired
300	bed_1/NA20903.bed.gz	3	173522894	173522939	3	173524326	173524476	paired
300	bed_1/NA20903.bed.gz	3	173522895	173522939	3	173524105	173524255	paired
5	bed_2/HG00102.bed.gz	3	173522744	173522894	3	173524130	173524280	paired
5	bed_2/HG00102.bed.gz	3	173522761	173522911	3	173524098	173524248	paired
5	bed_2/HG00102.bed.gz	3	173522840	173522939	3	173524190	173524340	paired
5	bed_2/HG00102.bed.gz	3	173522842	173522939	3	173524219	173524369	paired
5	bed_2/HG00102.bed.gz	3	173522861	173522939	3	173524346	173524496	paired
5	bed_2/HG00102.bed.gz	3	173522862	173522939	3	173524295	173524445	paired
5	bed_2/HG00102.bed.gz	3	173522866	173522939	3	173524197	173524347	paired
5	bed_2/HG00102.bed.gz	3	173522888	173522939	3	173524112	173524262	paired
6	bed_2/HG00103.bed.gz	3	173522759	173522909	3	173524209	173524359	paired
6	bed_2/HG00103.bed.gz	3	173522762	173522912	3	173524214	173524364	paired
6	bed_2/HG00103.bed.gz	3	173522879	173522939	3	173524094	173524244	paired
6	bed_2/HG00103.bed.gz	3	173522885	173522939	3	173524234	173524384	paired
6	bed_2/HG00103.bed.gz	3	173522898	173522939	3	173524149	173524299	paired
12	bed_2/HG00110.bed.gz	3	173522816	173522939	3	173524290	173524440	paired
12	bed_2/HG00110.bed.gz	3	173522826	173522939	3	173524307	173524457	paired
12	bed_2/HG00110.bed.gz	3	173522837	173522939	3	173524177	173524327	paired
12	bed_2/HG00110.bed.gz	3	173522878	173522939	3	173524264	173524414	paired
12	bed_2/HG00110.bed.gz	3	173522884	173522939	3	173524153	173524303	paired
39	bed_2/HG00149.bed.gz	3	173522763	173522913	3	173524097	173524247	paired
39	bed_2/HG00149.bed.gz	3	173522838	173522939	3	173524115	173524265	paired
246	bed_2/NA20508.bed.gz	3	173522795	173522944	3	173524237	173524387	paired
246	bed_2/NA20508.bed.gz	3	173522838	173522939	3	173524164	173524314	paired
246	bed_2/NA20508.bed.gz	3	173522844	173522939	3	173524197	173524347	paired
253	bed_2/NA20515.bed.gz	3	173522732	173522882	3	173524132	173524282	paired
253	bed_2/NA20515.bed.gz	3	173522767	173522917	3	173524150	173524300	paired
253	bed_2/NA20515.bed.gz	3	173522795	173522943	3	173524108	173524258	paired
253	bed_2/NA20515.bed.gz	3	173522825	173522939	3	173524095	173524245	paired
253	bed_2/NA20515.bed.gz	3	173522871	173522939	3	173524106	173524256	paired
253	bed_2/NA20515.bed.gz	3	173522890	173522939	3	173524111	173524261	paired
260	bed_2/NA20522.bed.gz	3	173522770	173522920	3	173524217	173524367	paired
260	bed_2/NA20522.bed.gz	3	173522782	173522932	3	173524146	173524296	paired
260	bed_2/NA20522.bed.gz	3	173522887	173522939	3	173524206	173524356	paired
260	bed_2/NA20522.bed.gz	3	173522893	173522939	3	173524211	173524361	paired
272	bed_2/NA21095.bed.gz	3	173522762	173522912	3	173524132	173524282	paired
272	bed_2/NA21095.bed.gz	3	173522857	173522934	3	173524129	173524279	paired
272	bed_2/NA21095.bed.gz	3	173522873	173522930	3	173524158	173524308	paired
272	bed_2/NA21095.bed.gz	3	173522887	173522939	3	173524267	173524417	paired
275	bed_2/NA21099.bed.gz	3	173522786	173522936	3	173524148	173524298	paired
275	bed_2/NA21099.bed.gz	3	173522819	173522939	3	173524143	173524293	paired
275	bed_2/NA21099.bed.gz	3	173522836	173522939	3	173524147	173524297	paired
275	bed_2/NA21099.bed.gz	3	173522872	173522939	3	173524124	173524274	paired
280	bed_2/NA21104.bed.gz	3	173522715	173522865	3	173524254	173524404	paired
280	bed_2/NA21104.bed.gz	3	173522791	173522941	3	173524118	173524268	paired
280	bed_2/NA21104.bed.gz	3	173522874	173522939	3	173524121	173524271	paired
280	bed_2/NA21104.bed.gz	3	173522889	173522939	3	173524195	173524345	paired
300	bed_2/NA21125.bed.gz	3	173522750	173522900	3	173524117	173524267	paired
300	bed_2/NA21125.bed.gz	3	173522830	173522939	3	173524096	173524246	paired
300	bed_2/NA21125.bed.gz	3	173522837	173522939	3	173524221	173524371	paired
300	bed_2/NA21125.bed.gz	3	173522867	173522939	3	173524099	173524249	paired
15	bed_3/HG00233.bed.gz	3	173522635	173522732	3	173524128	173524245	paired
15	bed_3/HG00233.bed.gz	3	173522742	173522892	3	173524207	173524357	paired
15	bed_3/HG00233.bed.gz	3	173522747	173522897	3	173524111	173524261	paired
15	bed_3/HG00233.bed.gz	3	173522758	173522908	3	173524134	173524284	paired
15	bed_3/HG00233.bed.gz	3	173522761	173522911	3	173524148	173524298	paired
15	bed_3/HG00233.bed.gz	3	173522761	173522911	3	173524162	173524312	paired
15	bed_3/HG00233.bed.gz	3	173522762	173522912	3	173524165	173524315	paired
15	bed_3/HG00233.bed.gz	3	173522809	173522939	3	173524092	173524242	paired
15	bed_3/HG00233.bed.gz	3	173522876	173522939	3	173524271	173524421	paired
46	bed_3/HG01257.bed.gz	3	173522671	173522821	3	173524139	173524289	paired
46	bed_3/HG01257.bed.gz	3	173522753	173522903	3	173524117	173524267	paired
46	bed_3/HG01257.bed.gz	3	173522829	173522939	3	173524110	173524260	paired
46	bed_3/HG01257.bed.gz	3	173522860	173522939	3	173524410	173524560	paired
46	bed_3/HG01257.bed.gz	3	173522895	173522937	3	173524136	173524286	paired
46	bed_3/HG01257.bed.gz	3	173522896	173522939	3	173524182	173524332	paired
64	bed_3/HG01357.bed.gz	3	173522737	173522887	3	173524169	173524319	paired
64	bed_3/HG01357.bed.gz	3	173522782	173522932	3	173524093	173524241	paired
64	bed_3/HG01357.bed.gz	3	173522801	173522939	3	173524149	173524299	paired
64	bed_3/HG01357.bed.gz	3	173522811	173522933	3	173524139	173524289	paired
64	bed_3/HG01357.bed.gz	3	173522836	173522939	3	173524268	173524418	paired
64	bed_3/HG01357.bed.gz	3	173522848	173522939	3	173524093	173524239	paired
64	bed_3/HG01357.bed.gz	3	173522872	173522939	3	173524161	173524311	paired
64	bed_3/HG01357.bed.gz	3	173522899	173522939	3	173524228	173524378	paired
215	bed_3/HG03548.bed.gz	3	173522330	173522480	3	173524117	173524267	paired
215	bed_3/HG03548.bed.gz	3	173522355	173522505	3	173524111	173524261	paired
215	bed_3/HG03548.bed.gz	3	173522366	173522516	3	173524119	173524269	paired
